,FileName,Wavelength,Intensity,Normalized
23,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,619,331,0.008029692882441415
24,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,628,186,0.004512153704332638
25,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,637,134,0.00325069137839018
26,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,646,113,0.002741254669836495
27,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,655,317,0.007690068410072292
28,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,664,155,0.003760128086943865
29,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,673,12,0.0002911066906021057
30,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,682,4,9.703556353403523e-05
31,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,691,84,0.00203774683421474
0,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,415,1772,0.015524114065443077
1,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,424,3288,0.028805466730912437
2,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,432,5622,0.049253142932235316
3,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,441,8127,0.07119891366244689
4,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,450,13478,0.11807788339392877
5,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,459,17241,0.15104472381619868
6,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,468,23815,0.20863813570458628
7,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,477,24881,0.21797713434666433
8,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,486,33030,0.28936878531692145
9,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,495,37386,0.32753077226334926
10,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,504,55481,0.48605720793727275
11,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,513,78913,0.6913399623286172
12,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,521,109860,0.9624600289105961
13,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,530,86198,0.7551622935739629
14,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,539,89382,0.783056638486136
15,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,548,114145,1.0
16,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,557,89099,0.7805773358447589
17,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,566,86122,0.7544964737833457
18,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,575,80568,0.7058390643479785
19,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,584,78813,0.6904638836567524
20,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,593,73889,0.6473257698541329
21,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,602,67436,0.5907924131587017
22,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,610,62934,0.5513513513513514
23,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,619,58946,0.5164133339173858
24,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,628,53533,0.46899119540934775
25,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,637,50256,0.44028209733234047
26,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,646,47821,0.4189495816724342
27,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,655,52495,0.4598974987953918
28,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,664,44035,0.3857812431556354
29,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,673,9682,0.08482193700994349
30,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,682,1865,0.01633886723027728
31,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_37p_fov96um_410nm_695_nm_9nmst.lsm,691,4096,0.03588418239957948
0,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,415,621,0.002702232278839041
1,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,424,1366,0.005944040729298116
2,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,432,2584,0.011244071189243287
3,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,441,4133,0.01798442191375484
4,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,450,8326,0.03622992907184196
5,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,459,12192,0.053052521648318175
6,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,468,20714,0.0901353291849789
7,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,477,24402,0.10618336886993604
8,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,486,37435,0.16289543535964493
9,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,495,46354,0.20170575692963752
10,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,504,82049,0.3570297202036465
11,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,513,126104,0.548731560854619
12,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,521,208136,0.9056873069057048
13,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,530,158399,0.6892606936164658
14,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,539,171807,0.7476045428832514
15,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,548,229810,1.0
16,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,557,165478,0.7200644010269353
17,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,566,156790,0.682259257647622
18,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,575,140405,0.6109612288412166
19,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,584,133372,0.5803576867847352
20,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,593,119766,0.5211522562116531
21,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,602,103184,0.4489969975196902
22,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,610,90762,0.3949436491014316
23,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,619,79754,0.347043209607937
24,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,628,68522,0.2981680518689352
25,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,637,58245,0.25344850093555543
26,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,646,49634,0.2159784169531352
27,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,655,55420,0.2411557373482442
28,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,664,38115,0.16585440146207736
29,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,673,8152,0.03547278186327836
30,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,682,1983,0.008628867325181672
31,hydroxyphenazinemaybe_crystal_12NA40xW_740nm_20p_fov96um_410nm_695_nm_9nmst.lsm,691,4032,0.017544928419128844
0,hydrozyphenazine_reduced100uMslide_740nm20x5na473_697nm_10nmres_62p_25uspixd_13um_t1_l624.lsm,478,239649,0.10601681677483686
