,Sample,FileName,Wavelength,Intensity,Normalized
30,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,682,163508334,0.14064945865384848
31,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,691,261053337,0.22455742548774713
0,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,415,145047858,0.10225540098938388
1,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,424,187127272,0.13192041922059616
2,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,432,174161351,0.12277974338206243
3,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,441,167927367,0.11838492816403003
4,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,450,285199412,0.2010590203682739
5,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,459,353486927,0.249200146512264
6,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,468,424561601,0.29930615559279616
7,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,477,528931997,0.3728848822390096
8,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,486,677046803,0.4773024109693877
